United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Offense Type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"by Agency, 2012",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State,Agency Type,Agency Name,Population1,"Total
Offenses","Crimes
Against
Persons","Crimes
Against
Property","Crimes
Against
Society",Crimes Against Persons,,,,,,,,,,,,,,,,,Crimes Against Property,,,,,,,,,,,,,,,,,,,,,,,,,Crimes Against Society,,,,,,,,,,,,
,,Pine Bluff,"48,522","10,714","2,859","7,454",401,"2,772",445,"1,557",770,16,14,1,1,7,52,33,7,1,11,12,1,11,39,,"1,121",107,"2,431",,,361,119,204,38,,,"3,003",,,359,,5,191,,"2,448",184,136,72,306,235,71,,,,,,1,1,1,,93
,,Plummerville,830,69,28,26,15,23,9,14,,,,,,2,3,2,1,,,,,,,,3,4,5,,,5,,2,3,,,8,,,3,2,,,,3,,,1,12,6,6,,,,,,1,,,,2
,,Pocahontas,"6,650",55,19,9,27,19,4,11,4,,,,,,,,,,,,,,,,2,,,,,1,,,1,,,6,,,3,,,,,3,,,,25,22,3,,,,,,,,,,2
,,Pottsville,"2,877",83,23,54,6,21,5,14,2,,,,,1,1,1,,,,,,,,,29,1,6,,,2,,1,1,,,14,,1,,8,,1,,4,1,,1,5,2,3,,,,,,1,,,,
,,Prairie Grove,"4,497",244,74,114,56,65,9,40,16,5,1,4,,2,2,,,,2,,,,,,13,6,14,,,7,2,,5,,,71,,1,10,3,,3,1,53,2,,1,54,32,22,,,,,,,,,,2
,,Prescott,"3,317",289,73,202,14,67,12,51,4,,,,,,6,1,,,5,,,,4,,42,6,26,,,6,3,2,,,1,111,,1,33,24,,13,3,37,1,4,2,12,12,,,,,,,,,,,2
,,Quitman,764,70,20,34,16,20,,7,13,,,,,,,,,,,,,,1,,1,4,6,,,,,,,,,21,,1,,5,,2,1,12,1,,,14,11,3,,,,,,,,,,2
,,Redfield,"1,280",89,10,65,14,10,1,6,3,,,,,,,,,,,,,,,,14,1,13,,,4,,4,,,,28,,,2,2,,4,,20,4,,1,14,11,3,,,,,,,,,,
,,Rison,"1,349",69,10,59,0,10,1,8,1,,,,,,,,,,,,,,,,23,1,10,,,,,,,,,23,,,,8,,5,2,8,1,1,,,,,,,,,,,,,,
,,Rogers,"57,757","3,968",644,"2,918",406,539,148,241,150,,,,,7,98,45,7,2,44,,,,5,,321,99,404,27,,245,65,104,76,,,"1,734",2,2,461,,2,288,2,977,53,11,19,381,240,141,,,,,,6,,,,19
,,Russellville,"28,267","2,619",411,"1,906",302,384,70,274,40,,,,,3,24,19,2,,3,,,,3,,264,41,387,3,,114,1,90,23,,,"1,013",,,174,,1,35,,803,61,6,14,280,172,108,,,,,,1,,,,21
,,Sheridan,"4,655",340,113,215,12,106,16,40,50,2,1,,1,,5,1,3,1,,,,,,,55,8,19,,,13,3,10,,,,111,,,16,16,,19,1,59,3,1,5,11,7,4,,,,,,,,,,1
,,Sherwood,"29,914","2,441",553,"1,504",384,538,110,287,141,,,,,2,13,3,1,,9,,,,3,,156,77,163,,,185,73,106,6,,,827,,4,108,11,5,115,21,563,48,12,33,316,311,5,,,,,,,,,,68
,,Siloam Springs,"15,497","1,047",290,643,114,269,35,154,80,,,,,2,19,10,3,,6,,,,3,,109,44,66,,,29,10,19,,,,358,2,2,107,78,1,38,10,120,19,4,11,102,63,39,,,,,,1,,,,11
,,Springdale,"71,668","6,722","1,803","4,262",657,"1,615",244,780,591,2,1,1,,20,156,59,19,8,70,10,,10,16,,461,186,"1,013",,,268,134,96,38,,,"2,092",2,,412,,8,352,171,"1,147",146,30,50,596,347,249,,,,,,9,2,1,1,50
,,Stamps,"1,671",93,29,57,7,28,1,21,6,,,,,,1,1,,,,,,,1,,20,2,13,,,2,,,2,,,18,,,1,2,,2,1,12,,,1,6,6,,,,,,,,,,,1
,,Star City,"2,258",71,26,35,10,25,3,20,2,,,,,,1,1,,,,,,,,,13,3,2,,,1,1,,,,,15,,,1,5,1,,1,7,,1,,9,4,5,,,,,,,,,,1
,,Swifton,794,21,2,1,18,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,17,13,4,,,,,,,,,,1
,,Texarkana,"30,231","4,724","1,697","2,757",270,"1,673",343,732,598,1,1,,,7,10,3,3,2,2,6,2,4,2,,439,60,456,1,,96,36,57,1,2,,"1,527",,,419,13,1,261,2,831,98,46,32,231,171,60,5,,5,,,,1,1,,33
,,Trumann,"7,250","1,155",183,778,194,168,38,82,48,2,2,,,1,12,10,,,2,,,,2,,135,35,150,,,23,9,13,1,,,396,,4,11,44,,21,2,314,9,6,22,188,127,61,,,,,,,,,,6
,,Van Buren,"22,877","1,764",462,"1,074",228,440,50,292,98,1,1,,,1,20,13,,1,6,,,,,,190,53,175,5,,42,23,18,,,1,555,,,105,21,1,41,23,364,33,6,15,210,146,64,,,,,,8,2,2,,8
,,Vilonia,"3,939",320,46,154,120,41,3,31,7,,,,,,4,2,2,,,1,1,,,,35,7,22,,,20,1,18,1,,,62,,,2,18,1,3,,38,1,,7,110,61,49,,,,,,,,,,10
,,Waldron,"3,644",585,133,384,68,127,5,88,34,,,,,,6,4,1,,1,,,,1,,84,14,77,,,10,2,4,4,,,178,,1,25,5,,2,,145,8,1,11,64,46,18,,,,,,,,,,4
,,Walnut Ridge,"4,842",158,37,113,8,32,7,21,4,,,,,1,4,2,,,2,,,,,,20,4,17,,,2,1,1,,,,66,1,2,15,11,,9,2,26,1,1,2,8,5,3,,,,,,,,,,
,,Ward,"4,143",466,117,270,79,109,17,60,32,,,,,3,5,3,,,2,,,,1,,65,4,50,,,11,2,8,1,,,125,,1,4,12,,18,3,87,6,3,5,74,44,30,,,,,,,,,,5
,,Warren,"6,013",304,54,237,13,51,17,26,8,1,1,,,,2,1,,,1,,,,1,,114,4,31,,,13,9,4,,,,56,,,17,6,,1,1,31,4,9,5,7,7,,,,,,,,,,,6
,,West Fork,"2,385",152,37,94,21,32,4,10,18,,,,,,5,4,,,1,,,,1,,29,2,10,,,4,,4,,,,43,2,1,1,10,,16,,13,1,,4,17,8,9,,,,,,,,,,4
,,West Memphis,"26,153","6,333","1,496","4,257",580,"1,413",487,613,313,6,6,,,20,57,30,6,2,19,,,,16,,"1,102",195,710,,,107,10,93,4,,,"1,768",,3,5,144,3,281,57,"1,275",147,137,75,469,370,99,,,,,,2,2,2,,107
,,White Hall,"5,456",224,28,177,19,26,5,16,5,,,,,,2,,,,2,,,,,,33,13,24,,,9,,9,,,,90,1,,3,11,,15,2,58,7,,1,17,16,1,,,,,,,,,,2
,Universities and Colleges,"Arkansas State University, Jonesboro","13,900",239,31,195,13,30,4,11,15,,,,,1,,,,,,,,,,,19,1,35,,,9,,9,,,,126,,,,38,,9,3,76,1,1,3,12,11,1,,,,,,,,,,1
,,Arkansas Tech University,"10,464",168,11,149,8,10,1,2,7,,,,,,1,1,,,,,,,,,37,,7,,,,,,,,,103,,,,48,,18,1,36,,1,1,8,4,4,,,,,,,,,,
,,Henderson State University,"3,774",110,20,87,3,18,2,9,7,,,,,,2,2,,,,,,,,,13,1,16,,,,,,,,,56,,,,16,,4,2,34,1,,,3,3,,,,,,,,,,,
,,University of Arkansas:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Fayetteville,"23,199",525,61,304,160,54,6,22,26,,,,,3,4,4,,,,,,,1,,43,2,70,,,4,,4,,,,166,1,,13,52,1,29,8,62,12,3,3,155,84,71,,,,,,,,,,5
,,Little Rock,"13,068",410,48,226,136,48,7,22,19,,,,,,,,,,,,,,,,39,5,24,,,4,,4,,,,135,,1,11,66,,16,4,37,3,4,12,121,95,26,,,,,,,,,,15
,,Medical Sciences,"2,819",232,22,202,8,22,6,7,9,,,,,,,,,,,,,,,,3,1,22,,,,,,,,,171,4,2,5,80,,21,7,52,4,1,,8,4,4,,,,,,,,,,
,,Monticello,"3,920",78,15,54,9,15,,10,5,,,,,,,,,,,,,,,,6,,6,,,1,,1,,,,40,,,,14,,2,1,23,1,,,9,8,1,,,,,,,,,,
,,University of Central Arkansas,"11,163",375,36,288,51,31,2,9,20,,,,,,5,4,1,,,,,,,,67,,58,,,8,,8,,,,146,2,,,79,,28,,37,2,1,6,45,28,17,,,,,,1,,,,5
,Metropolitan Counties,Benton,,"1,839",385,"1,017",437,334,136,172,26,,,,,2,45,31,7,1,6,4,,4,5,,267,28,159,,,13,4,5,3,1,,505,,,1,9,,7,6,482,31,3,6,410,277,133,,,,,,3,,,,24
,,Cleveland,,182,22,150,10,21,5,13,3,,,,,,1,,,,1,,,,,,48,1,12,,,,,,,,,81,,,,7,,1,1,72,8,,,7,4,3,,,,,,,,,,3
,,Craighead,,618,110,441,67,101,6,47,48,,,,,1,8,3,,1,4,,,,3,,136,4,55,,,13,6,6,1,,,208,,,1,57,,26,8,116,6,,16,61,44,17,,,,,,,,,,6
,,Crawford,,836,284,522,30,266,95,165,6,,,,,1,17,5,,,12,,,,,,122,4,89,,,36,1,32,,,3,248,1,2,,49,,18,8,170,23,,,27,24,3,,,,,,,,,,3
,,Crittenden,,"1,419",541,783,95,527,121,247,159,3,2,1,,2,9,2,6,,1,,,,2,,184,10,173,,,15,3,4,4,4,,330,,,3,78,,29,22,198,27,17,25,78,64,14,1,1,,,,2,,,,14
,,Grant,,483,114,334,35,112,34,51,27,,,,,,2,2,,,,,,,4,,82,3,61,,,4,,3,1,,,153,,1,,28,,8,6,110,18,2,7,27,16,11,,,,,,,,,,8
,,Jefferson,,"1,456",344,"1,009",103,322,57,159,106,,,,,,22,10,6,,6,,,,4,,222,26,163,,,21,11,6,4,,,250,,,3,42,,23,8,174,59,4,260,68,49,19,,,,,,3,,,,32
,,Lincoln,,257,32,206,19,29,7,19,3,,,,,,3,2,,1,,,,,,,64,6,28,,,5,1,4,,,,85,,,,22,1,8,4,50,8,2,8,15,11,4,,,,,,,,,,4
,,Madison,,466,114,234,118,104,38,53,13,,,,,,10,9,,,1,,,,3,,47,6,47,,,3,,1,2,,,107,,,3,27,,9,7,61,8,,13,98,49,49,,,,,,3,,,,17
,,Miller,,416,108,271,37,97,15,68,14,,,,,2,9,7,,,2,,,,4,,51,12,23,,,8,5,2,1,,,146,1,1,2,44,,18,7,73,27,,,35,30,5,,,,,,,,,,2
,,Poinsett,,258,155,74,29,141,4,72,65,,,,,1,13,10,,,3,,,,1,,9,1,56,,,1,,1,,,,3,,,,,,,,3,3,,,27,27,,,,,,,,,,,2
,,Pulaski,,"5,051","1,448","3,007",596,"1,408",283,567,558,5,5,,,12,11,8,,,3,12,1,11,23,,802,49,559,5,,103,21,82,,,,"1,139",1,,42,3,,7,30,"1,056",195,21,111,508,302,206,,,,,,6,6,3,3,76
,,Sebastian,,"1,063",183,648,232,166,47,90,29,1,1,,,3,13,7,2,,4,,,,2,,149,10,136,,,51,21,23,7,,,258,3,,,47,,31,10,167,15,2,25,217,129,88,,,,,,,1,,1,14
,,Washington,,"2,185",781,"1,032",372,724,170,236,318,4,4,,,5,42,14,6,,22,6,,6,6,,221,31,223,3,,69,43,19,5,,2,430,,,4,7,,56,12,351,42,,7,352,172,180,,,,,,2,,,,18
,Nonmetropolitan Counties,Arkansas,,178,35,137,6,34,9,22,3,,,,,,1,,1,,,,,,,,19,2,28,,,,,,,,,75,,,,13,,4,1,57,8,,5,4,3,1,,,,,,,,,,2
,,Ashley,,339,64,245,30,59,12,45,2,1,1,,,2,2,2,,,,,,,4,,67,3,31,,,5,3,2,,,,123,,,,2,,1,,120,11,1,,26,24,2,,,,,,,,,,4
,,Baxter,,"1,157",241,875,41,226,24,150,52,3,3,,,,11,5,,6,,1,,1,1,,162,7,152,,,38,29,9,,,,480,,,8,,,10,2,460,31,3,1,35,26,9,,,,,,2,,,,4
,,Boone,,"1,154",371,663,120,331,61,211,59,,,,,2,35,10,15,2,8,3,,3,3,,135,10,128,,,36,9,22,5,,,323,,,6,44,,13,15,245,24,2,2,102,60,42,,,,,,4,,,,14
,,Carroll,,439,98,298,43,91,16,52,23,1,1,,,,4,1,,,3,2,,2,1,,49,6,27,,,14,4,7,1,,2,169,,,1,63,,14,2,89,32,,,43,27,16,,,,,,,,,,
,,Chicot,,144,22,121,1,22,2,11,9,,,,,,,,,,,,,,,,24,1,21,,,3,1,1,1,,,72,,,,,,,,72,,,,1,1,,,,,,,,,,,
,,Clark,,304,81,212,11,77,14,51,12,,,,,1,3,2,,,1,,,,,,42,8,33,,,6,4,2,,,,114,,,1,14,,6,2,91,6,,3,10,10,,,,,,,,,,,1
,,Clay,,201,24,113,64,20,5,7,8,,,,,1,3,2,,,1,,,,2,,30,2,12,,,3,,2,1,,,59,,,,26,,,1,32,1,,4,55,34,21,,,,,,1,,,,8
,,Cleburne,,"1,263",250,983,30,240,33,109,98,1,,1,,2,7,7,,,,,,,8,,195,7,241,,,15,,12,2,1,,462,,,,123,,43,14,282,42,3,10,26,13,13,,,,,,1,,,,3
,,Columbia,,176,39,131,6,39,17,16,6,,,,,,,,,,,,,,,,34,1,25,,,4,,1,1,,2,58,,,,3,,6,1,48,9,,,5,3,2,,,,,,,,,,1
,,Conway,,794,249,448,97,230,23,111,96,1,,1,,5,13,3,3,1,6,,,,10,,72,16,65,,,21,1,11,9,,,223,4,,1,87,,17,6,108,29,,12,83,59,24,,,,,,,,,,14
,,Cross,,222,63,109,50,58,34,22,2,,,,,1,4,3,1,,,,,,3,,20,4,50,,,1,1,,,,,29,,,1,1,,4,,23,2,,,48,42,6,,,,,,,,,,2
,,Dallas,,48,3,39,6,2,1,1,,,,,,,1,1,,,,,,,,,8,,4,,,4,2,,,2,,23,,,,,,,,23,,,,3,3,,,,,,,,,,,3
,,Drew,,307,84,196,27,73,23,43,7,1,1,,,2,8,5,,,3,,,,2,,34,2,31,,,4,1,3,,,,101,1,2,,29,,10,3,56,15,1,6,22,16,6,,,,,,,,,,5
,,Franklin,,597,220,341,36,161,31,78,52,2,2,,,54,3,2,,,1,,,,3,,44,7,59,,,32,4,21,7,,,169,,,1,5,,15,5,143,17,,10,27,16,11,,,,,,1,,,,8
,,Fulton,,308,89,183,36,85,12,55,18,,,,,2,2,2,,,,,,,1,,7,2,38,,,2,,,2,,,118,,,,44,1,13,5,55,10,1,4,32,24,8,,,,,,1,,,,3
,,Greene,,555,106,389,60,101,13,59,29,,,,,,5,5,,,,,,,1,,85,9,59,,,14,4,6,4,,,198,,1,4,37,2,11,7,136,6,1,16,48,46,2,,,,,,1,,,,11
,,Hempstead,,772,308,447,17,299,43,194,62,1,1,,,1,7,5,,,2,,,,2,,101,1,108,,,20,8,9,3,,,193,64,,,,,1,,128,22,,,14,13,1,,,,,,,,,,3
,,Howard,,265,53,134,78,47,12,28,7,,,,,2,4,3,,1,,,,,,,28,4,26,,,5,1,2,2,,,70,,,,,,,,70,,,1,68,54,14,,,,,,,,,,10
,,Independence,,"3,697",756,"2,727",214,712,171,229,312,1,,1,,8,35,21,2,3,9,,,,25,,598,108,360,,,129,5,108,16,,,"1,347",,1,106,120,1,39,6,"1,074",123,16,21,177,114,63,1,,1,,,4,1,1,,31
,,Izard,,642,96,518,28,82,16,48,18,,,,,,14,7,1,,6,,,,5,,132,12,68,,,5,1,2,2,,,271,,,4,55,1,14,6,191,12,1,12,26,19,7,,,,,,,,,,2
,,Jackson,,530,158,336,36,150,27,67,56,1,,1,,2,5,5,,,,,,,4,,55,9,74,,,5,3,1,1,,,151,,,1,23,1,9,7,110,26,1,11,30,20,10,,,,,,,,,,6
,,Johnson,,580,135,393,52,124,25,87,12,4,2,2,,,7,5,1,,1,,,,3,,138,38,94,,,61,1,59,1,,,47,,,,5,,6,2,34,8,1,3,39,29,10,,,,,,1,,,,12
,,Logan,,525,123,370,32,106,20,46,40,,,,,2,11,10,1,,,4,1,3,1,,91,10,55,,,25,16,9,,,,166,,,,151,,2,1,12,22,,,26,16,10,,,,,,1,,,,5
,,Marion,,560,126,348,86,119,40,66,13,,,,,1,6,4,1,,1,,,,1,,91,5,54,,,9,4,5,,,,174,,,5,80,1,11,,77,6,,8,74,62,12,,,,,,4,,,,8
,,Mississippi,,866,228,572,66,220,15,146,59,,,,,,7,1,1,4,1,1,,1,,,96,7,88,,,21,9,10,2,,,310,,,2,27,,15,6,260,45,2,3,53,42,11,,,,,,,,,,13
,,Monroe,,65,2,63,0,1,,1,,,,,,,1,1,,,,,,,,,5,,9,,,,,,,,,49,,,,,,,,49,,,,,,,,,,,,,,,,
,,Nevada,,79,14,61,4,13,2,9,2,,,,,1,,,,,,,,,1,,19,,2,,,2,2,,,,,34,,,,7,,8,,19,3,,,4,4,,,,,,,,,,,
,,Ouachita,,144,36,106,2,32,13,16,3,1,1,,,,1,,,,1,2,,2,2,,49,1,6,,,3,1,2,,,,44,,,,,,,,44,,1,,,,,,,,,,,,,,2
,,Pike,,127,39,52,36,36,7,25,4,1,,1,,,2,1,,,1,,,,,,13,1,7,,,4,1,3,,,,17,,,,9,,1,,7,5,1,4,29,19,10,,,,,,,,,,7
,,Polk,,599,173,366,60,162,37,78,47,1,,1,,6,4,4,,,,,,,5,,87,16,76,,,10,4,5,1,,,157,,,1,47,,17,9,83,5,1,9,39,26,13,,,,,,4,,,,17
,,Pope,,890,238,640,12,222,43,97,82,1,1,,,,13,7,1,2,3,2,,2,,,151,2,106,,,41,8,15,18,,,304,1,,,95,,25,6,177,36,,,8,6,2,,,,,,,,,,4
,,Prairie,,137,0,137,0,,,,,,,,,,,,,,,,,,,,9,,11,,,,,,,,,117,,,,,,,,117,,,,,,,,,,,,,,,,
,,Randolph,,98,29,61,8,29,1,28,,,,,,,,,,,,,,,2,,37,1,7,,,1,,1,,,,13,,,,2,,,,11,,,,8,4,4,,,,,,,,,,
,,Searcy,,139,52,60,27,51,11,31,9,,,,,,1,1,,,,,,,1,,18,,10,,,,,,,,,27,,,,9,,2,,16,3,,1,23,14,9,,,,,,,,,,4
,,Sevier,,380,69,283,28,66,10,55,1,,,,,,3,1,1,,1,,,,,,67,4,46,,,14,7,5,,2,,137,1,,4,23,,19,4,86,14,,1,24,15,9,,,,,,,,,,4
,,St. Francis,,623,163,442,18,161,10,104,47,1,,1,,,1,1,,,,,,,3,,96,2,49,,,9,7,2,,,,270,,,2,13,2,7,1,245,2,7,4,16,13,3,,,,,,,,,,2
,,Stone,,264,89,150,25,78,15,37,26,,,,,3,8,1,2,,5,,,,2,,34,4,27,,,6,,3,3,,,66,,,,8,,6,1,51,8,,3,21,15,6,,,,,,,,,,4
,,Union,,690,172,511,7,164,40,74,50,,,,,1,7,2,,3,2,,,,,,91,16,65,,,20,3,9,1,,7,286,,,1,22,,17,15,231,26,7,,4,3,1,,,,,,,,,,3
,,Van Buren,,461,135,310,16,125,34,29,62,1,1,,,2,7,3,,,4,,,,4,,30,10,40,,,26,14,11,1,,,180,,,2,7,,11,3,157,20,,,11,8,3,,,,,,,,,,5
,,White,,"2,412",620,"1,725",67,608,35,498,75,1,1,,,1,10,7,,,3,,,,2,,452,12,390,,,29,12,16,1,,,663,1,,,84,,43,18,517,141,3,33,55,33,22,,,,,,,,,,12
,,Yell,,500,110,355,35,104,25,56,23,1,1,,,1,4,1,,,3,,,,3,,74,11,54,,,21,19,1,1,,,159,,,1,26,1,13,5,113,21,,12,25,20,5,,,,,,3,,,,7
,Other Agencies,Camp Robinson,,24,6,17,1,4,,3,1,,,,,,2,,,,2,,,,,,1,,2,,,,,,,,,14,,,,7,,1,1,5,,,,1,,1,,,,,,,,,,
COLORADO,Cities,Arvada,"109,029","5,525",621,"4,122",782,498,107,363,28,,,,,19,97,22,1,3,71,7,6,1,20,1,381,92,893,,4,423,53,9,361,,,"2,031",,5,94,199,25,527,93,"1,088",198,30,49,737,430,307,,,,,,,7,4,3,38
,,Aspen,"6,734",703,66,581,56,62,8,41,13,,,,,,4,4,,,,,,,2,,24,8,88,2,,171,15,142,7,,7,281,1,,13,46,,15,2,204,5,,,52,37,15,,,,,,1,,,,3
,,Ault,"1,577",23,12,2,9,11,3,8,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,1,,,9,6,3,,,,,,,,,,
,,Aurora,"336,952","24,213","5,143","15,905","3,165","4,413",807,"3,491",115,30,29,,1,133,533,180,64,42,247,34,5,29,72,,"1,782",322,"3,172",124,5,"1,495",521,482,437,,55,"7,435",32,35,"2,463","1,544",18,"1,441","1,009",893,915,486,97,"2,448","1,526",922,1,,,1,,39,135,120,15,542
,,Avon,"6,453",372,50,184,138,38,14,22,2,1,1,,,1,10,7,,1,2,,,,1,,9,5,51,,,28,,8,20,,,88,,,10,15,,8,2,53,1,,1,134,89,45,,,,,,,,,,4
,,Basalt,"3,889",107,27,76,4,24,10,13,1,,,,,,2,,,1,1,1,1,,,,4,1,23,1,,4,1,2,1,,,33,,,1,16,,3,,13,6,4,,4,2,2,,,,,,,,,,
,,Berthoud,"5,278",205,26,138,41,22,2,19,1,,,,,,1,,,1,,3,3,,,,10,1,63,,,7,3,,4,,,54,,,,1,1,3,2,47,2,,1,33,18,15,,,,,,,,,,8
,,Black Hawk,120,383,18,234,131,17,4,13,,,,,,,1,,,1,,,,,,,6,32,29,,,3,,,3,,,159,,,1,138,,15,3,2,5,,,130,74,56,,,,,,,1,,1,
,,Blue River,860,12,5,7,0,4,,4,,,,,,1,,,,,,,,,,,,,1,,,1,,1,,,,5,,,,,,3,,2,,,,,,,,,,,,,,,,
,,Boulder,"100,257","5,635",901,"4,206",528,824,170,568,86,,,,,4,69,32,,,37,4,1,3,26,2,478,46,792,7,3,274,48,10,206,,10,"2,371",1,1,38,5,,387,63,"1,876",116,48,43,472,291,181,,,,,,10,,,,46
,,Bow Mar,894,22,2,20,0,,,,,,,,,2,,,,,,,,,,,,,2,,,10,,,10,,,7,,,,1,,3,,3,,1,,,,,,,,,,,,,,
,,Broomfield,"58,145","2,478",207,"1,722",549,180,16,126,38,3,1,1,1,6,18,7,,,11,,,,6,,90,45,376,,,63,30,9,24,,,"1,080",2,,414,94,16,150,70,334,48,6,8,521,280,241,1,,1,,,4,1,,1,22
,,Brush,"5,365",89,10,66,13,8,,6,2,,,,,,2,,2,,,,,,,1,11,1,3,,,11,10,,1,,,36,,,1,14,,6,,15,2,1,,12,10,2,,,,,,,,,,1
,,Buena Vista,"2,674",8,1,3,4,1,,1,,,,,,,,,,,,,,,,,,,2,,,,,,,,,1,,,,,,,,1,,,,3,1,2,,,,,,,,,,1
,,Burlington,"4,130",217,53,140,24,49,18,29,2,,,,,,4,3,,,1,,,,,1,10,1,52,1,,12,,2,2,,8,59,,,5,6,,15,,33,4,,,21,14,7,,,,,,1,1,1,,1
,,Campo,111,22,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,13,9,,,,,,,,,,
,,Canon City,"16,727","1,499",396,914,189,322,66,241,15,,,,,6,66,23,11,1,31,2,,2,4,,74,19,244,,,70,18,26,24,,2,478,2,,63,15,,79,5,314,18,4,3,163,99,64,,,,,,10,,,,16
,,Carbondale,"6,501",263,49,209,5,44,5,37,2,,,,,,4,1,,,3,1,,1,,,21,1,49,,,6,2,1,1,,2,122,,,,5,,4,1,112,9,1,,4,2,2,,,,,,,,,,1
,,Castle Rock,"50,038","1,803",301,"1,249",253,247,26,207,14,1,1,,,17,32,12,,3,17,4,1,3,7,,102,27,286,2,1,165,14,22,122,,7,620,4,3,75,153,1,145,21,218,31,7,1,229,106,123,,,,,,5,,,,19
,,Cedaredge,"2,247",84,4,80,0,4,1,3,,,,,,,,,,,,,,,,,15,,22,,,1,,1,,,,40,,,6,1,,3,,30,2,,,,,,,,,,,,,,,
,,Centennial,"104,022","3,412",391,"2,702",319,299,83,208,8,1,1,,,27,64,40,4,,20,,,,16,,283,39,746,1,4,368,25,76,267,,,"1,119",5,7,118,140,11,426,28,384,82,33,11,287,150,137,,,,,,1,3,2,1,28
,,Center,"2,311",152,47,95,10,42,7,32,3,,,,,5,,,,,,,,,1,,16,2,32,2,,7,1,,6,,,31,,,1,4,,9,1,16,2,,2,9,6,3,,,,,,1,,,,
,,Cherry Hills Village,"6,206",166,8,150,8,6,2,4,,,,,,1,1,1,,,,,,,,,25,2,34,,,19,4,5,10,,,66,,,,12,,32,3,19,4,,,8,4,4,,,,,,,,,,
,,Colorado Springs,"432,287","35,404","3,984","29,206","2,214","3,065","1,075","1,744",246,22,18,1,3,202,667,362,31,10,264,28,24,4,76,1,"3,553",664,"6,944",23,10,"2,561",862,312,"1,368",,19,"12,790",7,28,"2,195","1,580",70,"5,275","1,069","2,566","1,813",526,245,"1,595","1,015",580,,,,,,68,44,38,6,507
,,Columbine Valley,"1,302",12,0,9,3,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,3,,,3,,,,,,2,,1,,,1,2,1,1,,,,,,,,,,1
,,Commerce City,"47,590","3,460",473,"2,468",519,384,119,246,19,7,7,,,20,54,27,5,2,20,8,3,5,6,,281,49,728,17,,183,16,56,109,,2,"1,016",,3,310,75,10,198,105,315,121,18,49,464,284,180,,,,,,,6,4,2,49
,,Cortez,"8,568",578,116,443,19,111,23,86,2,,,,,,5,,,5,,,,,,,18,,143,,,,,,,,,265,,,87,86,,44,,48,14,3,,15,12,3,,,,,,,,,,4
,,Craig,"9,357",765,131,447,187,100,9,65,26,1,1,,,12,18,4,1,,13,,,,4,2,37,9,146,,,19,3,5,10,,1,218,,,42,86,3,40,6,41,9,,3,174,93,81,,,,,,,1,1,,12
,,Crested Butte,"1,517",69,20,43,6,20,2,6,12,,,,,,,,,,,,,,,,9,2,9,,,3,2,,1,,,13,,,1,6,,5,1,,6,1,,6,4,2,,,,,,,,,,
,,Cripple Creek,"1,206",194,44,107,43,40,17,16,7,,,,,1,3,,,,3,,,,,,7,7,25,,,2,,1,1,,,64,,,2,15,1,14,3,29,2,,,36,19,17,,,,,,,,,,7
,,Dacono,"4,308",45,34,5,6,32,4,25,3,,,,,,2,1,,1,,,,,,,2,,,,,1,1,,,,,2,,,,1,,,,1,,,,6,6,,,,,,,,,,,
,,De Beque,512,6,0,6,0,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,5,,,1,,,1,1,2,,,,,,,,,,,,,,,,
,,Del Norte,"1,706",59,17,29,13,17,1,15,1,,,,,,,,,,,,,,,,8,1,5,,,3,,2,1,,,12,,,,3,1,2,2,4,,,,12,11,1,,,,,,,,,,1
,,Delta,"8,890",723,140,543,40,128,12,67,49,,,,,2,9,2,,4,3,1,,1,10,,52,17,161,,,24,18,4,2,,,265,,2,34,10,1,31,6,181,9,5,,32,21,11,,,,,,,,,,8
,,Denver,"628,545","41,043","6,882","32,095","2,066","5,699","2,317","2,862",520,41,39,,2,173,938,381,117,13,427,31,9,22,97,1,"5,078",156,"6,039",20,14,"1,087",213,66,732,,76,"14,670",38,72,870,"1,255",45,"5,863","1,429","5,098","3,660","1,176",97,"1,652","1,585",67,,,,,,6,22,8,14,386
,,Dillon,927,96,6,64,26,6,,5,1,,,,,,,,,,,,,,1,,8,2,17,,,7,,6,1,,,29,,,2,2,,5,,20,,,,25,12,13,,,,,,,,,,1
,,Durango,"17,305",981,189,688,104,178,43,67,68,1,1,,,3,7,3,,4,,,,,3,2,47,10,183,,,56,9,17,30,,,366,,,32,,,16,2,316,13,6,2,91,57,34,,,,,,1,,,,12
